text, labels
"The aim of the experiment was to combine elements to prepare a tin iodide species and then remove the precipitate from the solution and perform a series of tests on it. 1.0g of tin metal and 2.5g of iodine pellets were added to a 100ml round bottom flask with 10 cm3 of toluene and some anti-bumping granules. A reflux condenser was set up, above a heated plate which was on a lab jack, and the round bottom flask placed in position. The solution was purple to begin with and heated steadily until the solution turned orange and the condensation was clear and then cooled until it stopped condensing. The cooling process could be accelerated by lowering the lab jack to remove the heat source. At this point the contents of the round bottomed flask, excluding the tin metal, was added to a conical flak with 10cm3 of petroleum spirit 40/60 and cooled to room temperature before being cooled further in a bowl of ice to encourage precipitate to form.  The residual tin metal was rinsed with acetone, left to dry and then weighed. Solution was removed from the ice and filtered using a Buchner funnel. Crystals were then weighed to allow the calculation of percentage recovery. A heaped micro spatula was added to 20cm3 of distilled water and dissolved to form a solution; 1-2mL of the solution was used in each of the following experiments; Combined with 4-5 drops of silver nitrate and shook for 30 seconds Dipped with a red glowing copper wire and held above a Bunsen burner flame Combined with 10 drops of 3% hydrogen peroxide and shook for 30 seconds and then combined with 2-3mL of petrol and swirled. The aim of the experiment was to combine elements to prepare a tin iodide species and then remove the precipitate from the solution and perform a series of tests on it. 1.0g of tin metal and 2.5g of iodine pellets were added to a 100ml round bottom flask with 10 cm3 of toluene and some anti-bumping granules. A reflux condenser was set up, above a heated plate which was on a lab jack, and the round bottom flask placed in position. The solution was purple to begin with and heated steadily until the solution turned orange and the condensation was clear and then cooled until it stopped condensing. The cooling process could be accelerated by lowering the lab jack to remove the heat source. At this point the contents of the round bottomed flask, excluding the tin metal, was added to a conical flak with 10cm3 of petroleum spirit 40/60 and cooled to room temperature before being cooled further in a bowl of ice to encourage precipitate to form.  The residual tin metal was rinsed with acetone, left to dry and then weighed. Solution was removed from the ice and filtered using a Buchner funnel. Crystals were then weighed to allow the calculation of percentage recovery. A heaped micro spatula was added to 20cm3 of distilled water and dissolved to form a solution; 1-2mL of the solution was used in each of the following experiments; Combined with 4-5 drops of silver nitrate and shook for 30 seconds Dipped with a red glowing copper wire and held above a Bunsen burner flame", 0.7
"The experiment aimed to produce tin (IV) iodide (SnI4) and to test its reactive properties. Production of SnI4 The tin metal (1.0 g) and iodine (2.5 g) were suspended in toluene (10 cm3) and brought to reflux. The solution changed color from violet to orange which indicated reflux was complete. The orange solution was moved to an empty flask and put on ice to cool. There was residual tin metal (0.46 g) left in the original flask. Petroleum spirit 40/60 (10 cm3) was added to the flask containing the orange solution. The orange solution underwent recrystallization and was washed with additional petroleum spirit (10 cm3). The SnI4 product was orange colored crystalized solids (1.5 g). Investigation of SnI4�s reactive properties The SnI4 product was suspended in water (15 cm3) and stirred at room temperature, which was used for the three tests. The solution�s pH was determined to be 2, which indicated it was a very acidic solution. The first test added 4 drops of silver nitrate to the SnI4 and water solution (2 cm3) which resulted in a color change from a colorless to yellow solution. The second test was a Beilstein flame test where a copper wire dipped in the SnI4 was subjected to a flame. The flame produced a green color. The third test added 10 drops of 3% hydrogen peroxide and petrol (2 cm3) to the SnI4 and water solution (2 cm3) which resulted in a biphasic solution of a yellow colored layer (on top) and brown colored layer (on the bottom). The experiment aimed to produce tin (IV) iodide (SnI4) and to test its reactive properties. Production of SnI4 The tin metal (1.0 g) and iodine (2.5 g) were suspended in toluene (10 cm3) and brought to reflux. The solution changed color from violet to orange which indicated reflux was complete. The orange solution was moved to an empty flask and put on ice to cool. There was residual tin metal (0.46 g) left in the original flask. Petroleum spirit 40/60 (10 cm3) was added to the flask containing the orange solution. The orange solution underwent recrystallization and was washed with additional petroleum spirit (10 cm3). The SnI4 product was orange colored crystalized solids (1.5 g). Investigation of SnI4�s reactive properties", 0.63
"The aim of this experiment was to become more acquainted at using the reflux condenser and be able the Buchner funnel. The aim was also to become better suited at weighing out accurate measurements, dealing with more dangerous substances. After using a weighing out about 1g of tin metal and transferring it into a round-bottomed flask using a plastic funnel, I added the appropriate amount of iodine (2.5g), again with the plastic funnel and set up the apparatus for reflux. Then after adding 10 cm� of toluene and a few anti-bumping granules, the heat was ready to be applied for reflux. After the reaction has finished, which will be visible by the solution going an orange colour and the vapours becoming colourless, I decanted the tin metal to a watch glass to weigh it. Once the solution has then cooled using an ice bath, it was then time to filter off the crystals using the Buchner funnel, washing them with 10cm� of petroleum spirit 40/60. Finally, after weighing my dried crystals I dissolved them in a small amount of water to prepare them for 3 tests. The first, during which I would add a small amount of silver nitrate, the second in which I would heat a copper wire and then after getting some of my solution on it, I would I test the flame colour and finally I would add small amounts of hydrogen peroxide and a similar amount of petrol to take note on the colours of the biphasic solution. The aim of this experiment was to become more acquainted at using the reflux condenser and be able the Buchner funnel. The aim was also to become better suited at weighing out accurate measurements, dealing with more dangerous substances.", 0.68
"The aim of the experiment was to use reflux and filtration to isolate a sample of SnI4 in order to examine the reactivity of the sample. Tin metal (0.98g), iodine (2.4g) and toluene (10cm3) were refluxed together at 210 rpm, and a temperature of 177 �C. Once the solvent stopped condensing, the residual tin metal (0.37g) was removed to dry, and petroleum spirit (10cm3, 40/60) was added to the resultant solution. The solution was cooled in an ice bath for 5 minutes. The solution was filtered with cold petroleum spirit (10cm3, 40/60). The purified SnI4 was obtained as an orange crystalline solid (1.87g). A micro spatula tip of SnI4 was dissolved in water (19cm3) to make a solution. The pH was taken with pH paper. Three tests commenced. Test 1: SnI4 solution (2mL) was mixed for 30 seconds with silver nitrate (4 drops, 0.1M). Test 2: A piece of cooper wire was heated and then dipped in SnI4 solution (2mL) and then heated again. Test 3: SnI4 solution (2mL) was mixed for 30 seconds with hydrogen peroxide (10 drops, 3%) and then swirled with petroleum (3mL, 40/60). The aim of the experiment was to use reflux and filtration to isolate a sample of SnI4 in order to examine the reactivity of the sample. Tin metal (0.98g), iodine (2.4g) and toluene (10cm3) were refluxed together at 210 rpm, and a temperature of 177 �C. Once the solvent stopped condensing, the residual tin metal (0.37g) was removed to dry, and petroleum spirit (10cm3, 40/60) was added to the resultant solution. The solution was cooled in an ice bath for 5 minutes. The solution was filtered with cold petroleum spirit (10cm3, 40/60). The purified SnI4 was obtained as an orange crystalline solid (1.87g). A micro spatula tip of SnI4 was dissolved in water (19cm3) to make a solution. The pH was taken with pH paper. Three tests commenced. Test 1: SnI4 solution (2mL) was mixed for 30 seconds with silver nitrate (4 drops, 0.1M). Test 2: A piece of cooper wire was heated and then dipped in SnI4 solution (2mL) and then heated again.", 0.8
"The experimental aim was to produce, isolate and investigate Tin Iodide (IV) by reacting its elemental components together (Sn + 2I2  SnI4) and then running the isolated species through a series of tests to examine its reactivity. The tests run were used in order to understand the chemical properties of the species when reacted with, heat (�Beilstein Test�, silver nitrate (0.1m), and hydrogen peroxide (3%). Tin metal (1.04g) and Iodide pellets (2.49g) were reacted in toluene (10cm3) over a heating mantle (413.15 K) with a reflux condenser attached. The reacted mixture was decanted into a new flask and petroleum spirit 40/60 (10cm3) added, this mixture was cooled in an ice bath. Any residual tin in the previous reaction flask was washed with acetone, dried and weighed. The reaction mixture underwent crystallisation and was then separated using a Buchner filter,  petroleum spirit  40/60 (15 cm3) was used to wash additional crystals out the flask. The sample was then dried and weighed to determine yield. The isolated Tin Iodide (1 micro spatula) (Orange crystals) was then added to water (20mL). This solution was tested for pH using pH paper. Some of the solution (2ml) was then reacted seperately with silver nitrate (4 drops, 0.1M). A further quantity of solution (2ml) was then used to perform a �Belstien Test�. Finally hydrogen peroxide (3%) was added to a third separate solution (2ml) in order to examine the biphasic system. The experimental aim was to produce, isolate and investigate Tin Iodide (IV) by reacting its elemental components together (Sn + 2I2  SnI4) and then running the isolated species through a series of tests to examine its reactivity. The tests run were used in order to understand the chemical properties of the species when reacted with, heat (�Beilstein Test�, silver nitrate (0.1m), and hydrogen peroxide (3%).", 0.83
"Aim: To form tin (IV) iodide by reacting together tin and iodine, and then conduct qualitative tests on the product. Summary: Tin metal (1.05g) and iodine (2.5g) were added to toluene (10cm3) and heated under reflux. The residual tin (0.49g) was extracted from the solution. The solution was cooled in an ice bath for 5 minutes to precipitate out the product. The purified tin iodide product was obtained as an orange powdered solid. Aim: To form tin (IV) iodide by reacting together tin and iodine, and then conduct qualitative tests on the product.", 0.78
"The aim of the following experiment was to understand how to prepare tin iodide (SnI4) from its elements by heating under reflux and filtering under reduced pressure. In the second part of the experiment the reactivity of the tin oxide was measured by carrying out a series of chemical tests. A Quickfit round-bottom flask (100mL) was equipped with a plastic powder funnel and tin metal (1.0g) was transferred into it. Iodine (2.5g), toluene (10cm3) and anti-bumping granules were also transferred into the reaction flask respectively. The apparatus for heating under reflux was set up ensuring there are no leaks. The mantle was turned on (60% power) and the violet solution was heated until it turned orange and the condensing solvent was clear. The mantle was switched off after the heating period and the flask cooled until the solvent stopped condensing. The solution was then decanted into a conical flask (100cm3), leaving the residual tin, and petroleum spirit 40/60 (10cm3) was added, allowing the conical flask to cool to room temperature. The residual tin was washed with acetone, dried and then weighed, while the conical flask was placed in an ice bath. The crystals formed in the conical flask were filtered using a Buchner funnel, washed with petroleum spirit 40/60 (10cm3) and weighed. A micro spatula of SnI4 was dissolved in water (15mL) and shaken until dissolved. The pH of the solution was checked and used in the chemical tests. In test 1, 0.1 M silver nitrate (5 drops) was added to the SnI4 solution (1-2mL) and shaken gently for. In test 2, a copper wire was heated, immersed in the SnI4 solution (1-2mL) and then heated again. In test 3, 3% hydrogen peroxide (10 drops) was added to the SnI4 solution (1-2mL) and the solution shaken. Petrol was then added (2mL) and the solution gently swirled. The aim of the following experiment was to understand how to prepare tin iodide (SnI4) from its elements by heating under reflux and filtering under reduced pressure. In the second part of the experiment the reactivity of the tin oxide was measured by carrying out a series of chemical tests. A Quickfit round-bottom flask (100mL) was equipped with a plastic powder funnel and tin metal (1.0g) was transferred into it. Iodine (2.5g), toluene (10cm3) and anti-bumping granules were also transferred into the reaction flask respectively. The apparatus for heating under reflux was set up ensuring there are no leaks. The mantle was turned on (60% power) and the violet solution was heated until it turned orange and the condensing solvent was clear. The mantle was switched off after the heating period and the flask cooled until the solvent stopped condensing. The solution was then decanted into a conical flask (100cm3), leaving the residual tin, and petroleum spirit 40/60 (10cm3) was added, allowing the conical flask to cool to room temperature. The residual tin was washed with acetone, dried and then weighed, while the conical flask was placed in an ice bath. The crystals formed in the conical flask were filtered using a Buchner funnel, washed with petroleum spirit 40/60 (10cm3) and weighed.", 0.7
"In this experiment SnI4 crystals were synthesised and purified from Sn and I2. The crystals were dissolved in water and then tested using three tests: a) addition of silver nitrate b) Beilstein test c) addition of hydrogen peroxide and petrol. This enabled the reactivity of SnI4 to be investigate. Tin (1.0g), iodine (2.5g) and toluene (10cm3) were added to a reaction flask and reflux carried out until the condensed solvent had become colourless. The resulting solution was decanted leaving the tin residue in the reaction flask.  The tin residue was then washed using acetone and the dried tin residue weighed. Petroleum spirit 40/60 (10cm3) was added to the decanted solution and cooled using an ice bath allowing crystals to form. The crystals were then filtered under a vacuum and washed with petroleum spirit 40/60. The dried crystals of SnI4 were then weighed. A micro spatula of the SnI4 crystals were dissolved in water (15-20cm3). The dissolved solution of crystals (1-2mL) were add to silver nitrate 0.1M (4-5drops) and observations recorded. A heated end of copper wire was then dipped into the dissolved solution (1-2mL) and placed under a Bunsen burner. The flame colour was recorded. Dissolved solution (1-2mL) was added to 3% hydrogen peroxide (10 drops) and petrol (2-3mL) and observations recorded. In this experiment SnI4 crystals were synthesised and purified from Sn and I2. The crystals were dissolved in water and then tested using three tests: a) addition of silver nitrate b) Beilstein test c) addition of hydrogen peroxide and petrol. This enabled the reactivity of SnI4 to be investigate.", 0.98
"The aim of the experiment was to find the mass of residual tin after it had been under reflux conditions as well as the crystals produced after filtration. An investigation of the chemical properties of the tin iodide crystals that was obtained after both reflux and filtration under suction was also carried out.", 0.45
"The aim of this experiment was to react solid iodine with tin metal under reflux conditions in petroleum 40/60 to obtain tin tetraiodide. The tin metal was filtered off and the petroleum 40/60 was cooled so that SnI4 crystals precipitated out. The crystals were then dried using a B�chner funnel and washed with cold petroleum 40/60. The aim of this experiment was to react solid iodine with tin metal under reflux conditions in petroleum 40/60 to obtain tin tetraiodide.", 0.78
"The aim of the experiment was to synthesize the compound Tin (IV) Iodide from its base components of pure tin metal and iodine pellets. Once the synthesis was complete, the next step was to test the resultant substance on various chemical characteristics. First, 1.00 g of tin and 2.53 g of iodine were added to a flask containing 10 cm3 toluene. The resultant solution was heated using a heating mantle and reflux condenser, until the resultant concentration from the solution�s boiling was became clear. At this point, the solution was cooled, and the resultant orange solution was decanted, with the residual tin massed. 10 cm3 Petroleum spirit 40/60 was then added to the orange solution, and then the solution was cooled in an ice bath until orange crystals were elucidated. These crystals were then filtered using a Buchner funnel and washed with 10 cm3 of cold petroleum spirit 40/60. At this point, the orange crystals were dissolved in water and three tests were performed: Test 1:  A small amount of 0.1 M silver nitrate was added to a portion of the solution and mixed. Test 2: A copper wire was coated with the solution and heated using a Bunsen flame. Test 3: 3% hydrogen peroxide was added to a portion of the solution and mixed. Then, a small amount of petrol was added, and the solution was mixed once more. The aim of the experiment was to synthesize the compound Tin (IV) Iodide from its base components of pure tin metal and iodine pellets. Once the synthesis was complete, the next step was to test the resultant substance on various chemical characteristics. First, 1.00 g of tin and 2.53 g of iodine were added to a flask containing 10 cm3 toluene. The resultant solution was heated using a heating mantle and reflux condenser, until the resultant concentration from the solution�s boiling was became clear. At this point, the solution was cooled, and the resultant orange solution was decanted, with the residual tin massed. 10 cm3 Petroleum spirit 40/60 was then added to the orange solution, and then the solution was cooled in an ice bath until orange crystals were elucidated. These crystals were then filtered using a Buchner funnel and washed with 10 cm3 of cold petroleum spirit 40/60. At this point, the orange crystals were dissolved in water and three tests were performed: Test 1:  A small amount of 0.1 M silver nitrate was added to a portion of the solution and mixed. Test 2: A copper wire was coated with the solution and heated using a Bunsen flame.", 0.78
"The aim of the experiment was to produce tin iodide from tin and iodine under reflux, using filtration to separate the solid product from the flask contents. The aim was also to show how chemical tests can help test reactivity of tin iodide and confirm the presence of certain species in the end product. Method:", 0.7
"Aim: To produce SnI4 from its elements and to test the reactivity of the product through various tests. Method: 1.01g of tin metal and 2.52g of iodine pellets were transferred to a 100ml round-bottom flask using a plastic powder funnel. 10cm3 of toluene and 2 or 3 anti-bumping granules were added and a reflux reaction was performed. The reflux reaction occurred at approximately 60% power and the reflux reaction continued until the condensing liquid was colourless. Once the solvent stopped condensing, the hot solution was decanted into a 100cm3 conical flask without removing the tin residue from the round-bottom flask. 10 cm3 of petroleum 40/60 was added to the conical flask and was allowed to cool in an ice bath in order to maximize crystallization. The residual tin metal was washed with acetone, the rinsings were disposed of and the mass of dried tin metal was measured. The orange crystals were then filtered using a Buchner funnel and washed with 10cm3 of petroleum 40/60. The mass of dried crystals was recorded. A heaped micro spatula tip of SnI4 was dissolved in 20ml of water and shaken until the crystals had fully dissolved. The pH of this solution was recorded. Three subsequent tests were performed using this solution. Test 1 - 2ml of solution was transferred to a test tube and 5 drops of 0.1M silver nitrate were added. The test tube was gently shaken, and observations were noted Test 2 - 2ml of solution was transferred to a test tube and heated copper wire was immersed in the test tube and was then heated. The flame colour was noted. Test 3 � 2ml of solution was transferred to a test tube and 10 drops of 3% hydrogen peroxide were added. The solution was shaken and the 3ml of petroleum 40/60 were added. Observations were noted. Aim: To produce SnI4 from its elements and to test the reactivity of the product through various tests. Method: 1.01g of tin metal and 2.52g of iodine pellets were transferred to a 100ml round-bottom flask using a plastic powder funnel. 10cm3 of toluene and 2 or 3 anti-bumping granules were added and a reflux reaction was performed. The reflux reaction occurred at approximately 60% power and the reflux reaction continued until the condensing liquid was colourless. Once the solvent stopped condensing, the hot solution was decanted into a 100cm3 conical flask without removing the tin residue from the round-bottom flask. 10 cm3 of petroleum 40/60 was added to the conical flask and was allowed to cool in an ice bath in order to maximize crystallization. The residual tin metal was washed with acetone, the rinsings were disposed of and the mass of dried tin metal was measured. The orange crystals were then filtered using a Buchner funnel and washed with 10cm3 of petroleum 40/60. The mass of dried crystals was recorded. A heaped micro spatula tip of SnI4 was dissolved in 20ml of water and shaken until the crystals had fully dissolved. The pH of this solution was recorded. Three subsequent tests were performed using this solution. Test 1 - 2ml of solution was transferred to a test tube and 5 drops of 0.1M silver nitrate were added. The test tube was gently shaken, and observations were noted Test 2 - 2ml of solution was transferred to a test tube and heated copper wire was immersed in the test tube and was then heated. The flame colour was noted.", 0.63
"The aim of the experiment was to react elemental iodine and tin metal to form the new compound, Tin iodide (snI4) and then test the compound to confirm the presence of iodine. We conducted the experiment by putting close to 1g of tin in a round bottom flask before adding 2.5g of elemental iodine. We then added a solvent, in this case the solvent was toluene. We boiled this mixture with a reflux condenser until the reflux was completely clear. We then decanted the liquid into a sperate container and weighed the remaining tin to compute our percentage loss. We allowed time for SnI4 crystals to form in the container before filtering the crystals out of the solution using a B�chner filtration. We then massed these crystals and mixed them with water to perform our 3 tests. We did an acidity test, a flame test and finally a test with sodium hydroxide and petroleum spirit.", 0.53
"The aim of the experiment is to react tin metal with iodide, forming tin iodide that can then undergo different tests to observe it�s reactivity. 1g of tin is transferred into a round bottom conical flask along with 2.5g of iodine, 10cm^3 of toluene and 3 anti-bumping granules. The conical flask is placed on a heating mantle at 60% power and attached to a reflux condenser. The solution should turn from violet to orange to clear, before being cooled with 10cm^3 of petrol. The tin should then be washed with acetone, and the dried tin metal can be weighed. The flask can then be cooled in an ice bath, where orange crystals should form and can be weighed. A micro spatula of the resulting tin iodide crystals should then be dissolved in around 15 mL of water and the pH tested. The tests can now be carried out. In test 1, 4 drops of 0.1 M silver nitrate are added to 1 mL of the solution in a test tube to observe the result. Test 2 involves the Beilstein test, where a sterilized copper wire is heated with a Bunsen burner and dipped into 1 mL of solution in a test tube before placing the rod back into the flame to observe the flame colour. In test 3, 10 drops of 3% Hydrogen peroxide is added to 1 mL of solution in a test tube then adding 2 mL of petrol to observe the reaction.", 0.45
"Aim The objective of the experiment was to prepare and isolate a sample of tin(IV) iodide. This sample was then put through 4 chemical tests.", 0.83
"Aim: The aim of this experiment was to produce tin iodide from its elements by heating under reflux technique and to investigate the reactivity of the tin iodide formed by preforming three chemical tests. Procedure: Tin metal (1.0g) and Iodine (2.5g) were added to a dry 100ml round bottom flask. Toluene (10cm3) and 2 or 3 anti-bumping granules were then added to the flask which was heated under reflux at around 150oC where the solution is violet. The solution was heated until it turned an orange colour and the condensing solvent was clear. The solution was transferred to a 100cm3 conical flask (leaving the tin) along with Petroleum spirit 40/60 (10cm3) and allowed to cool. The tin was then washed with acetone, dried and weighed. Orange crystals formed in the conical flask and were filtered using a Buchner funnel. The filtered crystals were then washed with petrol, dried and weighed. Chemical Tests: The observations of each test were recorded. A heaped micro spatula of SnI4 (orange crystal) was dissolved fully in water (15-20mL), its pH was tested using pH paper and the solution was used in the following tests. Test 1: 1-2mL of solution was added to a test tube along with 4 or 5 drops of silver nitrate (0.1M) and gently shaken. Test 2: 1-2mL of solution was added to a test tube and used in a flame test. Test 3: 1-2mL solution was added to a test tube with 10 drops of 3% hydrogen peroxide, shaken for 30 seconds before 2-3mL of petrol was added. Aim: The aim of this experiment was to produce tin iodide from its elements by heating under reflux technique and to investigate the reactivity of the tin iodide formed by preforming three chemical tests. Procedure: Tin metal (1.0g) and Iodine (2.5g) were added to a dry 100ml round bottom flask. Toluene (10cm3) and 2 or 3 anti-bumping granules were then added to the flask which was heated under reflux at around 150oC where the solution is violet. The solution was heated until it turned an orange colour and the condensing solvent was clear. The solution was transferred to a 100cm3 conical flask (leaving the tin) along with Petroleum spirit 40/60 (10cm3) and allowed to cool. The tin was then washed with acetone, dried and weighed. Orange crystals formed in the conical flask and were filtered using a Buchner funnel. The filtered crystals were then washed with petrol, dried and weighed. Chemical Tests: The observations of each test were recorded. A heaped micro spatula of SnI4 (orange crystal) was dissolved fully in water (15-20mL), its pH was tested using pH paper and the solution was used in the following tests. Test 1: 1-2mL of solution was added to a test tube along with 4 or 5 drops of silver nitrate (0.1M) and gently shaken. Test 2: 1-2mL of solution was added to a test tube and used in a flame test. Test 3:", 0.73
"Aim- The purpose of this experiment was to prepare a tin iodide species through heating of tin and iodine in toluene, then to investigate how SnI4 reacts with different tests. Experimental Procedure- 1g of tin metal and 2.5g of iodine were transferred into a round bottom reaction flask, along with 10 mL of toluene and a few anti-bumping granules. A reflex condenser was attached and the flask heated with a hot plate until the vapor being produced changed from violet to clear. The solution was then decanted into a conical flask and 10 mL of petroleum spirit 40/60 was added, then placed in an ice bath. The leftover tin was washed with acetone, dried, and weighed. The solution was then filtered with a Buchner funnel and weighed. A micro spatula tip of dried crystals were dissolved in water, and the solution used in three tests. The first test was to add silver nitrate. The second test was to immerse a hot wire in the solution to see what color it would burn after put back over a Bunsen burner flame. The third test was to mix the solution with hydrogen peroxide and petrol. Aim- The purpose of this experiment was to prepare a tin iodide species through heating of tin and iodine in toluene, then to investigate how SnI4 reacts with different tests.", 0.5
"The aim of this experiment was to prepare and isolate tin(IV) iodide and to perform various tests to examine its reactivity. Transfer 1.0g of tin metal to a 100mL quickfit round bottom flask, then weigh out 2.5g of iodine pellets on a watchglass, adding these to the flask as well. Take care not to spill any of these pellets, notify a member of staff if you do. Using a measuring cylinder, measure 10cm3 of toluene and add to the flask along with 2 or 3 anti-bumping granules. Connect a reflux condenser to the water supply ensuring no leaks are present, then place the flask in a heating mantle and attach to the reflux condenser, securing with a clamp. Heat at 60% power, a violet vapour should begin to condense and the originally purple solution should turn orange over time. Once the condensing solvent becomes clear turn the mantle off and allow to cool until the solvent stops condensing. Using a clamp to hold the hot flask, decant the solution into a 100cm3 conical flask, leaving the left-over tin in the round bottom flask. Add 10cm3 of petroleum 40/60 to the conical flask then allow to cool to room temperature. Use acetone to wash the residual tin in the reaction flask, then allow the tin to dry on a watchglass � once dry, weigh the tine and record the mass. As the conical flask cools, orange crystals should start to form, the flask can be placed in an ice-bath for roughly five minutes in order to maximise crystallisation. Use a buchner funnel to filter of the crystals, washing them with around 10cm3 of petroleum 40/60, once this process is complete weigh your dried crystals and record the mass. The chemicals properties of the product will now be tested, your observations should be noted throughout. Measure roughly 15-20mL of water and dissolve a heaped micro spatula tip in the water, stir until the solid can not be seen. Using pH paper, check the pH of this solution. This solution should be used in the following tests. Test 1 Add 4 or 5 drops of 0.1 M silver nitrate and roughly 1-2mL of the solution to a test tube, gently shake for half a minute, note your observation. Test 2 Transfer roughly 1-2mL of the solution to a test tube. Using a Bunsen flame, heat one end of a copper wire until it glows red, then dip into the solution and reheat over the Bunsen again, noting the flame colour you observe. Test 3 Transfer roughly 1-2mL of the solution to a test tube, add 10 drops of 3% hydrogen peroxide, then shake for half a minute. Add 2 or 3 drops of petrol, forming a biphasic solution, then swirl and note your observations. The aim of this experiment was to prepare and isolate tin(IV) iodide and to perform various tests to examine its reactivity. Transfer 1.0g of tin metal to a 100mL quickfit round bottom flask, then weigh out 2.5g of iodine pellets on a watchglass, adding these to the flask as well. Take care not to spill any of these pellets, notify a member of staff if you do. Using a measuring cylinder, measure 10cm3 of toluene and add to the flask along with 2 or 3 anti-bumping granules. Connect a reflux condenser to the water supply ensuring no leaks are present, then place the flask in a heating mantle and attach to the reflux condenser, securing with a clamp. Heat at 60% power, a violet vapour should begin to condense and the originally purple solution should turn orange over time. Once the condensing solvent becomes clear turn the mantle off and allow to cool until the solvent stops condensing. Using a clamp to hold the hot flask, decant the solution into a 100cm3 conical flask, leaving the left-over tin in the round bottom flask. Add 10cm3 of petroleum 40/60 to the conical flask then allow to cool to room temperature. Use acetone to wash the residual tin in the reaction flask, then allow the tin to dry on a watchglass � once dry, weigh the tine and record the mass. As the conical flask cools, orange crystals should start to form, the flask can be placed in an ice-bath for roughly five minutes in order to maximise crystallisation. Use a buchner funnel to filter of the crystals, washing them with around 10cm3 of petroleum 40/60, once this process is complete weigh your dried crystals and record the mass. The chemicals properties of the product will now be tested, your observations should be noted throughout. Measure roughly 15-20mL of water and dissolve a heaped micro spatula tip in the water, stir until the solid can not be seen. Using pH paper, check the pH of this solution. This solution should be used in the following tests. Test 1 Add 4 or 5 drops of 0.1 M silver nitrate and roughly 1-2mL of the solution to a test tube, gently shake for half a minute, note your observation. Test 2 Transfer roughly 1-2mL of the solution to a test tube. Using a Bunsen flame, heat one end of a copper wire until it glows red, then dip into the solution and reheat over the Bunsen again, noting the flame colour you observe. Test 3", 0.68
"The aim of the experiment was to prepare an isolated sample of SnI4 and assess its reactivity by performing a series of three tests. Tin metal (1.20 g, 0.010 mol) was added to iodine (2.5 g, 0.0099 mol) and toluene (10 cm3, 0.020 mol). Solution was allowed to reflux at ~ 60% power until the condensing solvent turned from violet to clear. The resulting hot orange solution was decanted off and added to petroleum spirit 40/60 (10 cm3, 0.080 mol). Residual tin (0.54 g, 0.0046 mol) metal was washed with excess acetone and the dry solid weighed. The solution was allowed to cool to room temperature, and then was cooled in an ice-bath for ~ 5 minutes. Orange crystals were then purified with vacuum filtration and washed with cold petroleum spirit 40/60. The purified SnI4 was obtained as an orange crystalline solid (1.82 g, 0.029 mol). A heaped microspatula of SnI4 was dissolved in water (20 cm3). Resulting solution (2 cm3) was transferred to three test tubes. To test tube 1, silver nitrate (5 drops, 0.1 M) was added and gently shaken for 30 seconds and observations logged. Heated copper wire was immersed in test tube 2 and then heated in a Bunsen flame, with the flame colour observed. To test tube 3, hydrogen peroxide (10 drops, 0.88 M) was added and shaken for 30 seconds, then petroleum spirit 40/60 (3 cm3) was added. Resulting biphasic solution was gently swirled and observations were noted. The aim of the experiment was to prepare an isolated sample of SnI4 and assess its reactivity by performing a series of three tests. Tin metal (1.20 g, 0.010 mol) was added to iodine (2.5 g, 0.0099 mol) and toluene (10 cm3, 0.020 mol). Solution was allowed to reflux at ~ 60% power until the condensing solvent turned from violet to clear. The resulting hot orange solution was decanted off and added to petroleum spirit 40/60 (10 cm3, 0.080 mol). Residual tin (0.54 g, 0.0046 mol) metal was washed with excess acetone and the dry solid weighed. The solution was allowed to cool to room temperature, and then was cooled in an ice-bath for ~ 5 minutes. Orange crystals were then purified with vacuum filtration and washed with cold petroleum spirit 40/60. The purified SnI4 was obtained as an orange crystalline solid (1.82 g, 0.029 mol).", 0.78
"The aim of this experiment was to produce a sample of tin iodide from its elements, iodine and tin. The sample was then to be isolated and a series of tests to be performed to test the reactivity of the sample prepared. Tin metal (1.0 g) and iodine pellets (2.5 g) were added to a Quickfit round-bottom flask. Toluene (10 cm3) and 3 anti bumping granules were then added to the flask. After the equipment was set up, the solution was heated until the condensing liquid turned colourless. The solution was then allowed to cool and poured into a conical flask along with petroleum spirit 40/60 (10cm3), leaving the remaining tin within the reaction flask. The remaining tin was washed with acetone, dried and weighed. Crystals which had formed in the conical flask were filtered off using a Buchner funnel and washed with petroleum spirit 40/60. The crystals were then dried and weighed.", 0.75
"The aim of the experiment was to form tin (IV) iodine (SnI4) from the elements tin (Sn) and iodine (I2) and then to examine the reactivity of the resulting SnI4 compound using a series of tests. 1.2 g of tin was placed in a flask and 2.5 g of iodine was added. 10 cm3 of toluene was the added and the reaction was heated to around 70oC under reflux until the reaction mixture turned fully orange and the condensing solvent was clear at which point the hot solution was decanted into a flask along with 10 cm3 of 40/60 petroleum spirit. This mixture was then allowed to cool and crystallise. The crystals were filtered under reduced pressure then washed with cold petroleum 40/60 spirit, dried and weighed. The unreacted tin metal was washed with acetone and weighed.", 0.78
